Gene	sidak	holm-sidak	holm	simes-hochberg	hommel	fdr_bh	fdr_by	fdr_tsbh	fdr_tsbky	log2FC
Fat4	0.999999999997	0.999999973869	1.0	0.5	0.5	0.00353491945706	0.0373586627738	0.00156249462673	0.00165965877037	0.09755
Gm7325	1.0	1.0	1.0	0.5	0.5	0.246467277316	1.0	0.108942735796	0.115717368776	0.045375
Ush2a	0.00199779652379	0.00181962666835	0.00182128411584	0.00182128411584	0.00160558765656	1.02428063145e-06	1.0825071168e-05	4.52749490431e-07	4.80903837824e-07	0.14875
Mlana	1.0	1.0	1.0	0.5	0.5	0.0318655637151	0.336770006613	0.0140851220763	0.0149610091361	-0.07595
Krtap5-5	1.0	1.0	1.0	0.5	0.5	0.281599925678	1.0	0.12447196495	0.132212287172	-0.036
Asphd1	1.0	1.0	1.0	0.5	0.5	0.0759647270652	0.802830348925	0.0335777036231	0.035665742047	-0.07115
Nfkbid	1.0	1.0	1.0	0.5	0.5	0.00899437836863	0.0950567480859	0.00397566848198	0.00422289648317	-0.0716
Fcamr	1.0	1.0	1.0	0.5	0.5	0.191443825954	1.0	0.0846214328241	0.0898836391146	0.054325
Malt1	1.0	1.0	1.0	0.5	0.5	0.111473773523	1.0	0.0492733071482	0.0523373808489	0.041975
Pi4k2a	1.0	1.0	1.0	0.5	0.5	0.0805340622031	0.851121194753	0.0355974276048	0.0378110631013	0.062075
Rspo3	1.0	1.0	1.0	0.5	0.5	0.0838873168197	0.886559939522	0.0370796232769	0.0393854295052	-0.04405
Klra9	1.0	1.0	1.0	0.5	0.5	0.34642040266	1.0	0.153123720164	0.162645759399	-0.011575
Zfp667	1.0	1.0	1.0	0.5	0.5	0.00691877796867	0.0731208436509	0.00305821774185	0.00324839382493	-0.1435
Hsdl2	0.999911905035	0.998599170907	1.0	0.5	0.5	0.00144098671691	0.0152290136939	0.000636940679896	0.000676549005359	0.227675
Kcnrg	2.81954609882e-07	2.76892496154e-07	2.76892201773e-07	2.76879288229e-07	2.69957628862e-07	7.14378734911e-10	7.54988467898e-09	3.15767572164e-10	3.35403662562e-10	0.381675
Trpm1	0.988078194219	0.960865081427	1.0	0.5	0.5	0.000754355012292	0.00797237245665	0.000333437767868	0.000354172684083	0.1007
Col28a1	1.0	1.0	1.0	0.5	0.5	0.125438143232	1.0	0.0554457964795	0.0588937080698	-0.054125
5830443L24Rik	0.999835778571	0.997868534886	1.0	0.5	0.5	0.00135582883409	0.0143290258256	0.000599299444802	0.000636567040056	-0.319175
Akap6	1.0	1.0	1.0	0.5	0.5	0.00747370223931	0.0789855398466	0.00330350372408	0.00350893298115	-0.096625
Flg2	0.996300707523	0.982565333211	1.0	0.5	0.5	0.00092506940589	0.00977656107779	0.00040889643841	0.000434323772107	0.12605
Cd163	1.0	1.0	1.0	0.5	0.5	0.326440196482	1.0	0.144292128618	0.153264972986	0.0265
Helq	1.0	1.0	1.0	0.5	0.5	0.162482604785	1.0	0.0718200796365	0.0762862303767	-0.02765
Arntl2	1.0	1.0	1.0	0.5	0.5	0.0529463622289	0.559561629518	0.0234031941866	0.0248585280371	0.105975
Zfp597	1.0	1.0	1.0	0.5	0.5	0.0611531424247	0.646294676061	0.0270307308574	0.0287116440399	-0.079875
Hdgfl1	1.0	1.0	1.0	0.5	0.5	0.0227055071448	0.23996229471	0.0100362210064	0.0106603260771	-0.085275
Mlxip	1.0	1.0	1.0	0.5	0.5	0.249026478202	1.0	0.110073946191	0.116918923789	-0.014125
Nell1	1.0	1.0	1.0	0.5	0.5	0.029370214496	0.310398002636	0.0129821352066	0.0137894327347	0.0679
Lrfn1	0.0912081990091	0.0775281047658	0.0806981927479	0.080663880414	0.0598602218213	2.79468975215e-05	0.000295355730947	1.23530048539e-05	1.31211797438e-05	0.215825
Ripply2	1.0	1.0	1.0	0.5	0.5	0.280166002818	1.0	0.123838146615	0.131539054676	-0.027025
Ripply1	0.971359268468	0.927660560355	1.0	0.5	0.5	0.000622857629943	0.00658264733774	0.000275313684464	0.000292434139104	-0.1447
Acsbg2	1.0	1.0	1.0	0.5	0.5	0.255775250045	1.0	0.113057018328	0.120087499061	0.016425
Msto1	0.989006046087	0.962982138193	1.0	0.5	0.5	0.000766846150185	0.0081043845757	0.000338959063636	0.000360037323096	0.098425
Pilrb2	1.0	1.0	1.0	0.5	0.5	0.135678534954	1.0	0.0599722240929	0.0637016127873	-0.05535
Pilrb1	1.0	1.0	1.0	0.5	0.5	0.189070877833	1.0	0.0835725493253	0.0887695305166	-0.081925
Pilra	1.0	1.0	1.0	0.5	0.5	0.0903758194879	0.955133434911	0.039947652005	0.0424318073621	-0.086375
Col24a1	1.0	1.0	1.0	0.5	0.5	0.208078493998	1.0	0.0919742395152	0.0976936820439	0.036675
Defb43	1.0	1.0	1.0	0.5	0.5	0.0165570055481	0.174982087804	0.00731847854469	0.00777358007806	0.096975
Defb47	1.0	1.0	1.0	0.5	0.5	0.210426808876	1.0	0.0930122347009	0.0987962252361	0.03515
Defb33	1.0	1.0	1.0	0.5	0.5	0.238641904756	1.0	0.105483787799	0.112043325178	0.05845
Defb30	1.0	1.0	1.0	0.5	0.5	0.148800033188	1.0	0.0657721498718	0.0698622084922	0.064775
Defb26	1.0	1.0	1.0	0.5	0.5	0.192524389903	1.0	0.0850990605001	0.0903909681945	-0.0484
Defb25	1.0	1.0	1.0	0.5	0.5	0.0832261553782	0.879572479798	0.0367873786551	0.0390750115739	0.0577
Defb23	0.997286320727	0.985905655483	1.0	0.5	0.5	0.000969850686895	0.0102498303548	0.000428690527582	0.000455348761975	-0.188425
Defb20	1.0	1.0	1.0	0.5	0.5	0.134694221704	1.0	0.0595371408659	0.0632394737942	0.054675
Defb18	0.0837295090642	0.071289329091	0.0739578820296	0.0739549066236	0.0552719412061	2.59385714162e-05	0.000274130812355	1.14652904982e-05	1.2178262635e-05	0.1642
H2-M3	0.000714671553151	0.0006601252416	0.000660343210322	0.000660310466572	0.000595084916169	4.28070561215e-07	4.52404755867e-06	1.89214481372e-07	2.00980834185e-07	0.27265
H2-DMb2	1.0	1.0	1.0	0.5	0.5	0.0791825067769	0.836837332277	0.035000017079	0.0371765024432	-0.093625
Slc39a7	1.0	1.0	1.0	0.5	0.5	0.0055487249105	0.0586414896503	0.00245263094766	0.00260514845499	-0.113
H2-Ob	1.0	1.0	1.0	0.5	0.5	0.00601067669871	0.0635236096768	0.00265682150862	0.00282203666025	0.11665
H2-M1	1.0	1.0	1.0	0.5	0.5	0.0133215664955	0.140788472374	0.00588835935918	0.00625452855091	0.104125
H2-T22	0.999999999997	0.999999973971	1.0	0.5	0.5	0.00353491945706	0.0373586627738	0.00156249462673	0.00165965877037	-0.14315
Arsi	1.0	1.0	1.0	0.5	0.5	0.0169410668798	0.179041025483	0.00748824019681	0.00795389840364	0.096425
Pnpla5	1.0	1.0	1.0	0.5	0.5	0.0161646394091	0.170835381083	0.00714504602624	0.00758936261236	-0.093625
Crebl2	1.0	1.0	1.0	0.5	0.5	0.0159802907282	0.168887099011	0.00706356076842	0.00750281017212	-0.0651
Fscn2	1.0	1.0	1.0	0.5	0.5	0.0656015313083	0.693307305969	0.028996994534	0.0308001803458	-0.08025
1190002A17Rik	0.0603743245879	0.0517484207465	0.0531353572001	0.0531325050607	0.0407513678838	1.94144204169e-05	0.000205180568925	8.58150460032e-06	9.11514774465e-06	0.1836
Dus4l	1.0	1.0	1.0	0.5	0.5	0.0305746262003	0.323126782245	0.0135145057003	0.0143549088291	0.103825
Gsdma2	1.0	1.0	1.0	0.5	0.5	0.0506809557265	0.535619766459	0.0224018459154	0.0237949106575	0.069375
AI593442	1.0	1.0	1.0	0.5	0.5	0.0506809557265	0.535619766459	0.0224018459154	0.0237949106575	-0.0558
Klk9	1.0	1.0	1.0	0.5	0.5	0.278793746687	1.0	0.123231586025	0.130894774954	-0.033525
Cdon	1.0	1.0	1.0	0.5	0.5	0.214212169089	1.0	0.0946854284088	0.100573466939	0.02245
Kcnh6	1.0	1.0	1.0	0.5	0.5	0.118354946309	1.0	0.0523149027583	0.0555681188904	-0.07365
Spert	1.0	1.0	1.0	0.5	0.5	0.394581599727	1.0	0.174411789822	0.185257633326	-0.0182
Cnnm3	0.99999997369	0.999992443962	1.0	0.5	0.5	0.00245858009067	0.0259834108317	0.0010867342885	0.00115431314905	-0.0967
Tcfl5	1.0	0.999999999625	1.0	0.5	0.5	0.00432261056491	0.0456833464972	0.0019106675168	0.00202948288415	0.091025
Tmc5	0.999999999705	0.999999549343	1.0	0.5	0.5	0.0030004688784	0.0317103420185	0.00132625836518	0.00140873209411	-0.28145
BC030867	1.0	1.0	1.0	0.5	0.5	0.233482933192	1.0	0.103203434471	0.109621167473	0.0295
Acot6	1.0	1.0	1.0	0.5	0.5	0.168941963371	1.0	0.0746752261835	0.0793189249705	-0.07
Musk	4.36481530692e-05	4.15031729308e-05	4.15040331421e-05	4.15020340075e-05	3.91190655809e-05	4.05745402908e-08	4.28810496629e-07	1.79346381032e-08	1.90499083403e-08	0.226125
Pdss1	1.0	1.0	1.0	0.5	0.5	0.157159744105	1.0	0.069467284527	0.073787126078	-0.05585
Pdss2	1.0	1.0	1.0	0.5	0.5	0.0838873168197	0.886559939522	0.0370796232769	0.0393854295052	-0.052475
Osbp	1.0	1.0	1.0	0.5	0.5	0.223071840405	1.0	0.0986015540784	0.104733117925	-0.02655
Tcerg1l	0.369727826943	0.309862351016	0.370860289719	0.370860289719	0.227353298121	0.000107373717805	0.00113477508129	4.74610126655e-05	5.0412388352e-05	0.149775
Olfr430	1.0	1.0	1.0	0.5	0.5	0.175617293204	1.0	0.0776258357015	0.0824530189257	-0.038675
Insc	1.0	1.0	1.0	0.5	0.5	0.0563675607432	0.595718436804	0.0249154222192	0.0264647943718	0.08165
Foxi2	1.0	1.0	1.0	0.5	0.5	0.382681615305	1.0	0.169151793959	0.179670543223	-0.02675
Mrgprb2	0.978177744904	0.940294387254	1.0	0.5	0.5	0.000663947232274	0.00701690124808	0.000293475988764	0.000311725871124	-0.140825
BC107364	0.00370079864102	0.00333986588097	0.0033454553984	0.0033451157755	0.00289885128197	1.73553314985e-06	1.83419165459e-05	7.67135221636e-07	8.14839729279e-07	0.261875
4930521A18Rik	1.0	1.0	1.0	0.5	0.5	0.0083411390292	0.0881530127989	0.00368692556429	0.0039161980104	-0.1025
Nhej1	1.0	1.0	1.0	0.5	0.5	0.0444839383718	0.470126822596	0.019662658662	0.0208853863167	0.090375
Cyb5r2	1.0	1.0	1.0	0.5	0.5	0.403031910344	1.0	0.178146971088	0.189225087832	-0.014925
1700024G13Rik	0.00513501921847	0.00461129960798	0.00462196390376	0.00462196390376	0.00396458019987	2.30215306983e-06	2.433021777e-05	1.01759088014e-06	1.08087003947e-06	-0.222725
39876	0.551901187793	0.469273871591	0.633497510952	0.5	0.343017339515	0.000173934819593	0.00183822357163	7.68821537002e-05	8.16630908614e-05	0.159175
1700061J05Rik	1.0	1.0	1.0	0.5	0.5	0.0156254230963	0.165136693847	0.00690670322904	0.00733619840497	0.08235
Igfn1	0.0784373115776	0.0668776328311	0.0692188027331	0.0692188027331	0.0520431718096	2.44701198439e-05	0.000258611537373	1.08162098843e-05	1.14888187706e-05	0.175025
2310007A19Rik	1.0	1.0	1.0	0.5	0.5	0.23606279758	1.0	0.104343778485	0.110832424082	0.0252
Olfr616	1.0	1.0	1.0	0.5	0.5	0.0377957930343	0.399443411198	0.0167063844726	0.0177452754311	-0.067475
Olfr1340	1.0	1.0	1.0	0.5	0.5	0.0119919487119	0.126736457045	0.00530064564526	0.00563026770349	-0.0979
Tmem69	0.999925045293	0.998741504238	1.0	0.5	0.5	0.00146207357003	0.0154518693048	0.00064626142825	0.000686449366926	-0.139875
Defa-ps1	1.0	1.0	1.0	0.5	0.5	0.0324989128629	0.343463533161	0.0143650731904	0.0152583690847	-0.06935
Prex2	1.0	1.0	1.0	0.5	0.5	0.0970591854389	1.0	0.0429018136242	0.0455696743067	-0.07355
Vmn2r65	1.0	1.0	1.0	0.5	0.5	0.0122703917862	0.12967917216	0.0054237222281	0.00576099783635	-0.0573625
Gm6084	0.0220685918218	0.0193230932079	0.0195122145683	0.0195111925048	0.0158348300407	8.11530018367e-06	8.57662434895e-05	3.58710094681e-06	3.81016577255e-06	0.1434
Zbtb38	0.610224149851	0.522316783767	0.73879155341	0.5	0.382103802666	0.000199552175296	0.00210895962786	8.82054613805e-05	9.36905414393e-05	0.094875
Treml4	0.999991495584	0.999697512537	1.0	0.5	0.5	0.00174492512562	0.0184411752872	0.000771286634944	0.000819249299328	-0.200525
Kcnk10	1.0	1.0	1.0	0.5	0.5	0.00562568164964	0.0594548040414	0.00248664713752	0.00264127995066	-0.200125
Kcnk9	0.00930438820113	0.00827230966886	0.00830671331623	0.00830671331623	0.00699104843525	3.83709430265e-06	4.05521862167e-05	1.69606105683e-06	1.80153106442e-06	-0.2402
Tnip3	1.0	1.0	1.0	0.5	0.5	0.0734313025245	0.776055947349	0.0324578868125	0.0344762891304	-0.018125
Jsrp1	1.0	1.0	1.0	0.5	0.5	0.448091492457	1.0	0.198064074091	0.210380741179	-0.00862500000001
Ccbe1	1.0	1.0	1.0	0.5	0.5	0.282975429071	1.0	0.125079960885	0.132858091496	-0.021975
V1rc3	1.0	1.0	1.0	0.5	0.5	0.189070877833	1.0	0.0835725493253	0.0887695305166	-0.023625
Colec11	1.0	1.0	1.0	0.5	0.5	0.455164940674	1.0	0.201190658718	0.213701753302	0.008525
Arl14	1.0	1.0	1.0	0.5	0.5	0.0520961121389	0.550575793555	0.0230273691606	0.024459332232	0.05205
Clec5a	1.0	1.0	1.0	0.5	0.5	0.129037109588	1.0	0.0570366009268	0.0605834371144	0.091475
Hddc2	1.0	1.0	1.0	0.5	0.5	0.137507494308	1.0	0.0607806552882	0.0645603164913	-0.051025
Ifitm6	2.03379384967e-05	1.94474520928e-05	1.94476404703e-05	1.94467089807e-05	1.84695763601e-05	2.12122654152e-08	2.24181025887e-07	9.3761827206e-09	9.95924313505e-09	-0.310125
Fpr-rs6	0.323620612355	0.271024576779	0.316112430678	0.316000012282	0.198865472991	9.33391346512e-05	0.000986451119295	4.12574877951e-05	4.38230956389e-05	-0.128925
Znrf2	1.0	1.0	1.0	0.5	0.5	0.16783365906	1.0	0.0741853367951	0.0787985716804	0.02415
Sva	0.00135115228145	0.00123853324815	0.00123930082705	0.00123923890226	0.00110244704062	7.39334484712e-07	7.81362857822e-06	3.26798438763e-07	3.47120486533e-07	-0.230825
Olfr681	1.00933044811e-07	9.94630114937e-08	9.94635274935e-08	9.94635274935e-08	9.7424885756e-08	3.1004288636e-10	3.27667653468e-09	1.37044238173e-10	1.45566370546e-10	0.310475
Olfr1209//Olfr1209	0.466938198875	0.393947864423	0.500782050309	0.5	0.289602135923	0.000141112290772	0.00149133991544	6.23740367426e-05	6.62527827949e-05	-0.1466
4930432K09Rik	1.0	1.0	1.0	0.5	0.5	0.217962462687	1.0	0.0963431220751	0.102334244727	-0.0405
7420416P09Rik	1.0	1.0	1.0	0.5	0.5	0.41784359904	1.0	0.184693989848	0.196179234693	-0.016925
Ctrc	1.0	1.0	1.0	0.5	0.5	0.0083411390292	0.0881530127989	0.00368692556429	0.0039161980104	0.104975
Tnfaip2	1.0	1.0	1.0	0.5	0.5	0.0548196166773	0.579359048407	0.0242312045687	0.0257380284649	0.10345
Gm1968	1.0	1.0	1.0	0.5	0.5	0.224401893524	1.0	0.0991894602179	0.105357583164	-0.037325
Gm1964	0.941736409081	0.880643270134	1.0	0.5	0.5	0.000515752865105	0.00545071467572	0.000227971553592	0.000242148025241	-0.13715
St8sia6	1.0	1.0	1.0	0.5	0.5	0.189070877833	1.0	0.0835725493253	0.0887695305166	-0.04005
Zufsp	1.0	1.0	1.0	0.5	0.5	0.182189295343	1.0	0.0805307726185	0.0855386001169	-0.063025
Tmem120b	1.0	1.0	1.0	0.5	0.5	0.243809917826	1.0	0.107768137627	0.114469727907	-0.0268
Jmjd8	0.654183582057	0.563639031883	0.829265304749	0.5	0.411032898961	0.000221703017818	0.00234305997045	9.79965111737e-05	0.000104090450266	-0.097125
Fryl	1.0	1.0	1.0	0.5	0.5	0.397522069232	1.0	0.175711527442	0.186638195476	0.00726666666666
Stk11ip	0.773303646384	0.680775094153	1.0	0.5	0.487696706949	0.000294304357465	0.00311034448647	0.000130087540253	0.000138177068518	-0.161
Pigu	1.0	1.0	1.0	0.5	0.5	0.0356554481183	0.37682325679	0.0157603155532	0.0167403749646	0.06985
Alg6	1.0	1.0	1.0	0.5	0.5	0.497596983217	1.0	0.219946344464	0.233623766351	0.0186
Wdr36	0.999994283513	0.999767490185	1.0	0.5	0.5	0.0017985303667	0.0190077002529	0.000794981064806	0.000844417173608	-0.123675
2310044H10Rik	1.0	1.0	1.0	0.5	0.5	0.143140332327	1.0	0.0632704656629	0.0672049563859	-0.036875
Galnt9	0.243330056328	0.203929230899	0.228065735257	0.228013392299	0.150817035175	6.99995397948e-05	0.000739787492553	3.09409892168e-05	3.28650628546e-05	0.169425
Dnajb2	0.792648007957	0.701075935819	1.0	0.5	0.498787037813	0.000309358210591	0.00326944056467	0.000136741599817	0.000145244912545	-0.1094
Tmem104	0.291590492053	0.24405336604	0.279782287517	0.279743987132	0.179170039845	8.37105828025e-05	0.000884692132737	3.70015038301e-05	3.93024521799e-05	-0.156325
Plekhf1	1.0	1.0	1.0	0.5	0.5	0.475114653928	1.0	0.210008771872	0.223068223166	0.0112
Hmha1	1.0	1.0	1.0	0.5	0.5	0.129986664502	1.0	0.0574563203767	0.0610292569299	0.07265
Tnfaip8l3	0.779674283825	0.687451222231	1.0	0.5	0.491253028013	0.000299148134781	0.0031615357641	0.000132228572354	0.000140451241269	-0.151025
4933433P14Rik	1.0	0.999999999999	1.0	0.5	0.5	0.005482066069	0.0579370082015	0.00242316660401	0.0025738518633	-0.154375
Tmem173	0.291486145298	0.24405336604	0.279782287517	0.27973157854	0.179109272396	8.37105828025e-05	0.000884692132737	3.70015038301e-05	3.93024521799e-05	-0.219425
Kcnk6	1.0	1.0	1.0	0.5	0.5	0.0752868299565	0.795666018934	0.0332780615513	0.0353474666533	0.08875
Mrpl10	1.75983034179e-06	1.71082530687e-06	1.71082689823e-06	1.71082689823e-06	1.65489012882e-06	2.87507863148e-09	3.03851599298e-08	1.27083373969e-09	1.34986087355e-09	-0.23385
Ccdc127	1.0	1.0	1.0	0.5	0.5	0.0189206920397	0.199962619218	0.00836326824563	0.00888334030424	0.07385
Patl1	1.0	1.0	1.0	0.5	0.5	0.0101771549709	0.107556877935	0.00449847589191	0.00477821481084	0.0695
Fahd2a	1.0	1.0	1.0	0.5	0.5	0.115711676727	1.0	0.051146532568	0.0543270932892	0.0528
Hs1bp3	1.05896743463e-06	1.03287399389e-06	1.03287423482e-06	1.03287423482e-06	1.00149418082e-06	1.95152489271e-09	2.06246171227e-08	8.62607251971e-10	9.16248713194e-10	-0.1937
Cul4a	1.0	1.0	1.0	0.5	0.5	0.0627889076096	0.663582198638	0.0277537669387	0.0294796423121	0.0382
Fam175b	1.0	1.0	1.0	0.5	0.5	0.0161646394091	0.170835381083	0.00714504602624	0.00758936261236	0.071825
Ccdc69	1.0	1.0	1.0	0.5	0.5	0.361541695058	1.0	0.159807589036	0.169745266433	-0.0272
Plbd2	1.0	1.0	1.0	0.5	0.5	0.0399949640665	0.422685267192	0.0176784555375	0.0187777949936	0.05265
Entpd7	1.0	1.0	1.0	0.5	0.5	0.0268259989631	0.283509556867	0.0118575485936	0.0125949134043	-0.101175
2810403A07Rik	1.0	1.0	1.0	0.5	0.5	0.228336382603	1.0	0.100928571426	0.107204841464	-0.02455
Laptm5	0.999999999953	0.99999985453	1.0	0.5	0.5	0.00321439184695	0.0339711788321	0.00142081596203	0.00150916978024	-0.167075
5031414D18Rik	1.0	1.0	1.0	0.5	0.5	0.0356554481183	0.37682325679	0.0157603155532	0.0167403749646	0.098725
3110056O03Rik	1.0	1.0	1.0	0.5	0.5	0.391680980731	1.0	0.173129666806	0.18389578115	0.018975
Erich1	1.0	1.0	1.0	0.5	0.5	0.496310492772	1.0	0.219377693768	0.233019753961	-0.0062
Ddhd1	1.0	1.0	1.0	0.5	0.5	0.0667549757484	0.70549743997	0.0295068366285	0.0313417271065	0.103275
Zfp691	1.0	1.0	1.0	0.5	0.5	0.0100570460298	0.106287511128	0.00444538569359	0.00472182318442	-0.091125
4931440P22Rik	1.0	1.0	1.0	0.5	0.5	0.00993794363228	0.105028781938	0.00439274040465	0.0046659041342	-0.11355
Rogdi	1.0	1.0	1.0	0.5	0.5	0.0177202636079	0.187275936675	0.00783265842631	0.00831973437228	-0.126175
Disp1	1.0	1.0	1.0	0.5	0.5	0.163531326837	1.0	0.0722836326509	0.0767786095585	0.0400625
Faf2	1.0	1.0	1.0	0.5	0.5	0.114862957772	1.0	0.0507713843297	0.053928616358	-0.037225
Stt3b	1.0	1.0	1.0	0.5	0.5	0.0167541742292	0.177065857564	0.00740563046103	0.00786615155948	0.0585875
Zfp444	0.00476402118327	0.00428219597282	0.00429139036365	0.0042911716495	0.00368992644744	2.15466204435e-06	2.27714644376e-05	9.52397333975e-07	1.01162241531e-06	-0.19985
Cyb5r4	1.0	1.0	1.0	0.5	0.5	0.096318066017	1.0	0.0425742262128	0.045221715785	-0.0545125
2900060B14Rik	0.00279105539037	0.00253048334009	0.00253369026176	0.00253369026176	0.00221430678259	1.36647888917e-06	1.44415805305e-05	6.04006950597e-07	6.4156728335e-07	-0.160275
2410002F23Rik	0.610505053356	0.522359908854	0.738881823017	0.5	0.382266621704	0.000199552175296	0.00210895962786	8.82054613805e-05	9.36905414393e-05	0.1364125
Rcn2	1.0	1.0	1.0	0.5	0.5	0.0083411390292	0.0881530127989	0.00368692556429	0.0039161980104	-0.08805
Hp1bp3	0.938576809139	0.87596270019	1.0	0.5	0.5	0.000506766409065	0.00535574165446	0.000223999386914	0.000237928848323	-0.08985
Osgin2	5.58828311403e-07	5.4713166997e-07	5.47132584624e-07	5.47106990173e-07	5.32057452831e-07	1.21547413236e-09	1.28456924613e-08	5.37260275322e-10	5.70669948334e-10	-0.413275
Cdc23	1.0	1.0	1.0	0.5	0.5	0.111473773523	1.0	0.0492733071482	0.0523373808489	-0.0523
1700028K03Rik	1.0	0.99999999999	1.0	0.5	0.5	0.00499917466099	0.052833588594	0.00220972037433	0.0023471324231	0.076
1700017B05Rik	1.0	1.0	1.0	0.5	0.5	0.140364290547	1.0	0.0620434078993	0.0659015937092	0.056975
Rnf157	1.0	1.0	1.0	0.5	0.5	0.011065707262	0.116947509265	0.00489123114344	0.00519539365207	0.105175
Iqsec3	0.983697225883	0.951314085838	1.0	0.5	0.5	0.000708242024849	0.00748502909047	0.000313055041761	0.000332522452736	0.1581
Mpzl1	1.0	1.0	1.0	0.5	0.5	0.429669713564	1.0	0.189921333957	0.201731642585	0.0082
Fancb	1.0	1.0	1.0	0.5	0.5	0.33774453376	1.0	0.149288838294	0.158572404381	-0.0164
Oraov1	1.0	1.0	1.0	0.5	0.5	0.144917010016	1.0	0.0640557874718	0.0680391136402	0.05235
Nono	0.999999980251	0.999993678614	1.0	0.5	0.5	0.00249382483643	0.0263558935961	0.00110231306661	0.00117086069763	-0.072525
Lpcat1	1.0	1.0	1.0	0.5	0.5	0.3795463996	1.0	0.167765975201	0.178198546957	-0.00575
Gpatch4	0.0403024814799	0.034835388573	0.0354565769983	0.0354545393931	0.027869370687	1.36097065081e-05	0.000143833669215	6.01572215398e-06	6.38981143496e-06	0.1554
6330409N04Rik	1.0	1.0	1.0	0.5	0.5	0.455164940674	1.0	0.201190658718	0.213701753302	0.039925
Zfp7	0.0242535724854	0.0211874772271	0.021415141449	0.0214140169405	0.0172938174934	8.77907828423e-06	9.27813572754e-05	3.88050217647e-06	4.12181223566e-06	-0.184825
Zcchc17	1.0	1.0	1.0	0.5	0.5	0.102463678072	1.0	0.0452906914477	0.0481071051326	-0.051725
Uba3	1.0	1.0	1.0	0.5	0.5	0.257112957294	1.0	0.113648307724	0.120715557945	-0.012125
Cyp11b1	1.0	1.0	1.0	0.5	0.5	0.119176585117	1.0	0.0526780811106	0.055953881585	-0.051125
Fam107b	0.773212226541	0.680762831862	1.0	0.5	0.487632174919	0.000294304357465	0.00311034448647	0.000130087540253	0.000138177068518	-0.159525
Eepd1	1.0	1.0	1.0	0.5	0.5	0.0239538195203	0.253155036904	0.0105879963447	0.0112464137114	-0.100425
St13	1.0	1.0	1.0	0.5	0.5	0.247748113786	1.0	0.109508887339	0.116318726603	-0.02555
Ttyh2	1.0	1.0	1.0	0.5	0.5	0.0502086527702	0.530628250503	0.0221930799618	0.0235731625376	-0.0528
Myl12b	0.999995365812	0.999797378133	1.0	0.5	0.5	0.00182642758752	0.0193025309775	0.000807312111712	0.000857515029943	-0.100375
Coq10b	1.0	1.0	1.0	0.5	0.5	0.259761299712	1.0	0.114818920194	0.121958965262	-0.0112625
Aarsd1	1.0	1.0	1.0	0.5	0.5	0.0933488584149	0.986553884524	0.0412617858644	0.0438276609847	-0.038225
Eif1ad	1.0	1.0	1.0	0.5	0.5	0.0611531424247	0.646294676061	0.0270307308574	0.0287116440399	-0.069625
Gtf2f1	0.999946271128	0.998988317988	1.0	0.5	0.5	0.00150519790834	0.0159076272454	0.000665323120519	0.000706696415595	0.098425
Gmps	1.0	0.999999999489	1.0	0.5	0.5	0.00426898408769	0.0451165970981	0.0018869637002	0.00200430503941	0.11765
Mat2a	1.0	1.0	1.0	0.5	0.5	0.335037192916	1.0	0.148092147515	0.157301297067	0.011325
H2afv	1.0	1.0	1.0	0.5	0.5	0.292778311589	1.0	0.129413001976	0.137460583899	0.01435
Schip1	1.0	1.0	1.0	0.5	0.5	0.366082403794	1.0	0.16181465966	0.171877147278	0.006125
2410002O22Rik	1.0	1.0	1.0	0.5	0.5	0.106622384976	1.0	0.0471289107539	0.0500596345949	0.051025
